"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
0;1;10;1053,33333333333;2;2333,33333333333;0,333333333333333;1;9;6;0,333333333333333;0;9;0,5;8;1;0,25;10;13;1;3;1;0;3500;1771;21100;1;1209,63333333333;24600;553,633333333333;"si"
0;0;8;837,142857142857;1;3008,57142857143;0,5;2,5;7;10;1,66666666666667;0;3,33333333333333;0,333333333333333;9;6;0,75;8;14;1;2;3;0;2000;2607;23100;1;769,542857142857;25100;899,142857142857;"si"
0;2;11;658,064516129032;4;2796,77419354839;1;1;14;12;3;0;12;0,5;14;4;0,6;12;17;2;1;3;0;2600;4900;23600;2;495,483870967742;26200;667,677419354839;"si"
0;4;10;1250;2;2268,75;0;0;3;4;0,5;0;5;0;7;1;0;7;8;1;3;1;0;1300;-332;22600;0;366,125;23900;938,3125;"si"
0;3;10;1316,66666666667;1;2447,22222222222;1,75;4;7;14;0,8;0;6;4;12;10;1,5;3;17;1;2;4;0;-147;-992;23900;3;677,583333333333;23800;1075,5;"si"
1;10;2;2203,33333333333;0;1083,33333333333;11;7,5;3,5;1;12;0;1,2;3,25;0,8;22;7;1,25;7;0;4;0;2;1700;207;23800;1;1040,33333333333;25500;810,133333333333;"no"
2;9;2;3000;0;555,172413793103;8;1,33333333333333;1,5;1;6;1;4;10;1,5;10;4;0;4;0;4;0;0;-3200;-1632;25100;0;1956,55172413793;21900;406,275862068966;"no"
0;2;9;1218,42105263158;2;2105,26315789474;0,5;1;3,33333333333333;9;3;0;7;2;9;3;0,2;7;11;1;1;4;0;-446;-790;23400;2;800,657894736842;23000;595,315789473684;"si"
0;1;8;700;1;2506,89655172414;4;2;9;2;0;0;10;0,8;4,5;4;1;3;12;0;1;4;0;2500;2657;22300;2;539,551724137931;24800;811,310344827586;"si"
0;2;9;555,172413793103;2;3055,1724137931;0,333333333333333;0,5;16;14;1,33333333333333;0;4,66666666666667;0,75;11;4;2;14;17;1;0;4;0;1600;1089;23600;1;434,310344827586;25200;857,793103448276;"si"
0;1;10;684,615384615385;1;3315,38461538462;1,66666666666667;3;6;13;1,25;0;12;1,75;12;7;6;2;14;1;0;4;1;3900;2727;22400;0;761,769230769231;26300;562,384615384615;"si"
1;8;5;1997,14285714286;0;1457,14285714286;3;10;1,2;0,75;14;1;0,75;13;4;16;2,33333333333333;2,5;7;0;2;3;0;-727;185;24400;0;793,171428571429;23700;1002,17142857143;"no"
1;9;0;2583,33333333333;0;300;13;7;0,833333333333333;0,5;15;1;0,666666666666667;13;3;22;12;0,75;5;0;4;0;3;-3800;-3313;25600;0;1196,36666666667;21800;604,266666666667;"no"
0;1;9;510;1;1866,66666666667;1;0;4;7;1;0;5;0,333333333333333;5;1;1;7;8;0;0;4;0;2600;1644;21100;0;528,8;23700;666,266666666667;"si"
0;1;10;844,117647058824;2;2679,41176470588;0,666666666666667;0,75;2,66666666666667;10;4;0;10;1;5;4;1;6;12;1;0;5;0;2800;1677;21900;2;595,735294117647;24700;1220,97058823529;"si"
3;9;8;2351,06382978723;1;1959,57446808511;7,5;3,75;3,33333333333333;1,5;8;1;2,6;20;2,75;20;2,66666666666667;4,5;15;2;6;1;2;4700;1462;20900;0;1156,59574468085;25600;1198;"no"
2;9;0;2286,95652173913;0;1382,60869565217;11;11;0;0,5;10;1;0;11;0;15;9;0,2;1;0;1;2;3;-2500;-1892;24800;0;1071,73913043478;22300;567,652173913043;"no"
3;11;2;2661,76470588235;0;1035,29411764706;8;11;2;0,75;3,5;2;0,6;4;1;13;10;3;4;0;4;1;0;-3200;-556;25500;0;420,235294117647;22300;435,676470588235;"no"
1;7;4;2934,48275862069;0;1431,03448275862;12;9;1,25;5;4,5;2;0,166666666666667;10;4;13;3,5;2,5;7;0;3;1;3;-1300;-2067;23700;2;1515,41379310345;22400;662,724137931035;"no"
1;7;2;2511,53846153846;0;746,153846153846;10;5,5;0,666666666666667;2,66666666666667;13;1;7;2,66666666666667;3,5;15;4;1;9;0;0;3;4;-340;-546;23300;1;668,230769230769;23000;928,5;"no"
0;1;10;980,769230769231;2;3134,61538461538;0,75;1,2;3,25;5,5;0,833333333333333;0;11;1,33333333333333;12;6;3;10;18;1;0;4;0;2300;1894;22900;2;582,961538461538;25200;588,576923076923;"si"
3;10;3;3260,60606060606;0;1087,87878787879;8;10;1;0,333333333333333;5;2;0,5;7;0,333333333333333;11;9;0,5;1;0;3;2;1;-1500;-880;25000;0;910,272727272727;23500;842,121212121212;"no"
1;7;6;1677,5;0;2702,5;7;2;2;4;1;0;2;2,5;7;8;2;5;9;1;2;4;0;508;1116;23200;1;420,3;23700;988,25;"no"
3;11;2;2193,33333333333;0;1080;8;4;2,5;2,33333333333333;2,66666666666667;1;3;5,5;2;12;7;2;7;0;0;3;1;-2100;85;24900;1;892,3;22800;986,766666666667;"no"
2;10;1;3183,87096774194;0;500;12;4,66666666666667;1,33333333333333;1,33333333333333;11;2;0,8;14;1;16;2,5;1,5;6;0;4;1;1;-1900;-478;24700;0;751,129032258065;22800;439;"no"
3;11;0;3243,75;0;334,375;7;13;0,5;0,2;10;1;0,333333333333333;9;1;16;8;0,5;2;0;5;0;2;-2600;-2344;24900;0;871,65625;22300;1115,3125;"no"
1;10;3;1891,17647058824;0;1505,88235294118;9;15;0,4;1,33333333333333;11;1;0,666666666666667;14;0,666666666666667;20;5,33333333333333;0,5;5;0;2;3;2;-1600;-2727;24100;0;846;22500;654,441176470588;"no"
0;0;10;683,333333333333;3;2844,44444444444;1,25;1,66666666666667;11;13;6;0;5;1;10;6;1;3,33333333333333;17;2;2;4;0;3200;1420;22000;1;1202,88888888889;25200;1289,36111111111;"si"
0;2;10;516,666666666667;2;2563,33333333333;0,5;0,25;9;14;0,25;0;10;0,25;14;2;0,666666666666667;11;17;1;0;4;0;4200;2316;21200;0;703,866666666667;25400;760,933333333333;"si"
0;3;9;893,939393939394;1;1887,87878787879;3;0,75;9;9;1,5;0;7;1;4,5;6;1,5;5,5;13;0;2;3;0;-544;-1779;23400;2;500,181818181818;22900;764,545454545455;"si"
0;1;11;443,90243902439;4;3380,48780487805;4;0,5;3;9;3;1;8;1;6;5;0,75;8;13;1;0;6;0;2700;1464;22200;0;1009,17073170732;24900;1177,09756097561;"si"
1;9;5;2697,22222222222;0;802,777777777778;16;7;1,8;1,6;4,75;2;2,66666666666667;5,66666666666667;4;23;21;0,75;11;0;4;2;2;-723;809;26200;1;1820,88888888889;25500;633,638888888889;"no"
0;3;10;1443,33333333333;2;2400;6;3;9;1,25;1;0;4;1,66666666666667;10;7;1,5;7;12;1;1;4;0;307;263;23200;1;1119,83333333333;23500;1061,5;"si"
0;3;10;900;1;2615,15151515152;0,5;0,75;14;8,5;0,666666666666667;1;13;0,75;18;4;0,25;14;19;0;1;4;0;2000;1751;22500;1;693,212121212121;24500;1371,30303030303;"si"
0;1;11;851,612903225806;3;2000;3;0,666666666666667;3;10;1;0;13;0,166666666666667;13;3;1;7;14;1;1;3;0;1600;93;22100;0;1310,90322580645;24600;951,032258064516;"si"
1;8;1;2721,875;0;903,125;18;5,33333333333333;1,5;0,6;14;1;0,5;11;5;19;13;0;5;0;4;1;0;-1900;-1763;25100;0;1075,46875;23200;694,9375;"no"
0;1;9;334,48275862069;1;3075,86206896552;0,25;0,666666666666667;11;7;1;0;9;3;9;3;0;9;15;1;0;4;0;2900;947;22100;2;592,51724137931;25000;628,241379310345;"si"
1;7;6;1889,47368421053;0;1839,47368421053;8;4;1;1,33333333333333;16;1;2;17;3,5;20;16;1;9;1;3;3;1;-592;-1;22800;0;973,710526315789;22200;1254,97368421053;"no"
3;11;5;2712,82051282051;1;979,487179487179;7;7;2;1;4,5;2;11;0,428571428571429;13;9;0,333333333333333;9;13;0;3;3;0;123;1043;23000;1;724,076923076923;23100;1364,87179487179;"no"
0;1;10;489,655172413793;2;2837,93103448276;0,5;2;5;7;0,5;0;10;1;13;3;0,2;10;15;1;0;4;0;5100;3859;20500;2;675,172413793103;25600;816,448275862069;"si"
2;9;8;2234,14634146341;1;2231,70731707317;1,66666666666667;1,66666666666667;12;3;2;2;5;1,33333333333333;9;9;3;3,5;13;0;0;5;1;135;-2052;24800;1;1314,07317073171;24900;694,365853658537;"si"
4;11;4;2516,66666666667;0;1461,11111111111;11;6;7;1,5;11;2;0,666666666666667;5;2;14;1,75;2;9;0;4;1;4;778;-1374;23800;0;527,888888888889;23900;698,944444444444;"no"
0;3;8;1189,74358974359;2;2751,28205128205;2;1,5;8;7;0,5;0;8;1;2;4;2;5;9;2;3;3;0;-946;397;24300;0;632,384615384615;23400;699,205128205128;"si"
0;3;9;1379,48717948718;1;2484,61538461538;4;0,2;9;6,5;0,6;0;10;1;13;4;1;3;15;1;1;5;0;-76;809;22400;1;824,025641025641;22300;1022,69230769231;"si"
0;2;8;432,258064516129;1;3054,83870967742;1,66666666666667;1;15;8;1;0;15;1,33333333333333;4;6;1;6;19;1;0;4;0;3200;2459;22700;3;492,258064516129;25900;1053,29032258065;"si"
3;11;3;2654,54545454545;0;1351,51515151515;14;8;0,666666666666667;0,8;11;2;0,2;11;4;19;2;1;7;0;4;1;2;134;-1270;23800;0;668,363636363636;23900;1057,78787878788;"no"
4;11;8;2826,22950819672;1;1983,60655737705;6;1,66666666666667;7;1;3;3;4;2,66666666666667;8;9;2,5;2,5;9;0;6;2;0;2200;954;22100;0;928,704918032787;24300;1529,49180327869;"no"
0;1;9;721,428571428571;2;3035,71428571429;1;0,2;9;4;0,5;0;6;0;9;2;0;2;12;1;1;3;0;415;-125;23600;0;727,892857142857;24000;1044,57142857143;"si"
2;10;3;2339,47368421053;0;1207,89473684211;5;5,33333333333333;1;0,714285714285714;7;1;2;10;2,33333333333333;21;13;0,666666666666667;8;0;4;2;3;967;-1164;22500;0;737,421052631579;23500;1055,57894736842;"no"
0;3;10;1405,26315789474;2;1394,73684210526;8;2,75;13;2,5;3,66666666666667;0;1,16666666666667;2;11;12;4,5;5,5;14;1;4;1;3;1900;-618;23500;2;769,789473684211;25000;983,5;"si"
1;11;2;2017,5;0;1610;11;9;1,33333333333333;1,33333333333333;12;1;0,75;5;4;15;7;0,75;4;0;3;3;3;-1600;-3153;24800;0;949,825;23200;1106;"no"
0;2;9;845,833333333333;1;2954,16666666667;2;1,5;6;8;0,333333333333333;0;3;1;6;3;1;4;9;1;1;2;0;-46;1109;23000;1;741,125;23000;789,083333333333;"si"
0;3;9;1074,35897435897;1;2766,66666666667;3;1,5;6,5;4;2,25;0;3,33333333333333;1,75;6,5;13;1,75;7;21;2;2;4;1;1200;95;24200;3;650,641025641026;25400;856,487179487179;"si"
0;2;10;570;2;3346,66666666667;0,333333333333333;0,833333333333333;5,33333333333333;7;1;0;21;0,4;18;6;0,833333333333333;14;24;2;0;4;0;3300;1671;23100;7;662,733333333333;26400;1276,93333333333;"si"
1;10;0;3103,57142857143;0;325;9;2,75;2,66666666666667;1,75;5;1;3,5;13;1;16;12;1,33333333333333;10;0;4;0;2;-1400;-312;25100;0;925,642857142857;23700;463,214285714286;"no"
1;10;1;2855,1724137931;0;382,758620689655;8;19;1;1;16;1;1,16666666666667;5;2,33333333333333;21;4;2;7;0;4;0;4;-4100;-3615;27600;0;1209,10344827586;23500;759,448275862069;"no"
3;11;3;2197,05882352941;0;1152,94117647059;7;10;1;1;11;1;1,5;9;1;15;11;0,2;3;0;4;1;0;171;-1961;23900;0;862,029411764706;24200;1185,58823529412;"no"
0;2;10;1150;2;2290,90909090909;0,666666666666667;0,8;13;10;2;0;7;0;8;4;1;2,5;15;0;0;2;0;5900;3718;21600;2;587,5;27500;854,772727272727;"si"
0;1;11;402,631578947368;5;3905,26315789474;0,75;1,4;3,33333333333333;15;4;0;15;4;6,5;8;0,75;3,5;17;2;0;6;1;4000;2541;21700;2;1089,86842105263;25700;1578,5;"si"
1;9;6;2595,74468085106;1;1742,55319148936;4;2;3,4;5,66666666666667;3,75;3;4,2;2,16666666666667;2,5;23;3,5;4;23;0;4;3;3;1300;302;23200;2;1222,53191489362;24500;1060;"no"
0;4;11;1065,71428571429;3;2317,14285714286;0;1;8;7;3;0;6;0;5;4;1,5;1,33333333333333;10;1;2;3;0;473;-81;24100;1;580,171428571429;24600;1034,71428571429;"si"
0;4;11;1438,63636363636;3;2975;2,33333333333333;1,5;6,5;7,5;7;0;5,5;0,6;3,66666666666667;10;1,6;14;20;3;3;4;0;1400;114;24800;2;647,840909090909;26200;1637,54545454545;"si"
0;0;10;262,5;1;2887,5;0,666666666666667;0,666666666666667;9;4;0,5;0;6;2,5;5;6;0,2;4;18;1;0;3;0;5600;3732;22100;2;436,833333333333;27700;882,833333333333;"si"
0;3;11;819,230769230769;3;3115,38461538462;5;1;9;8;3;0;9;1;8;6;4;1,25;10;1;1;3;0;6000;3665;22700;1;656,423076923077;28700;600,730769230769;"si"
0;1;11;551,428571428571;3;2945,71428571429;1,75;0,857142857142857;20;4;0,857142857142857;0;8,5;1,4;5,5;10;4;12;24;2;0;4;2;2300;284;23900;2;676;26200;1385,85714285714;"si"
1;9;0;3140;0;628;11;17;0,333333333333333;1,2;18;1;2,5;3,66666666666667;1,25;23;12;0,333333333333333;6;0;3;0;2;-3800;-2199;26100;1;932,48;22300;842,36;"no"
0;3;8;1733,33333333333;1;1755,55555555556;0,5;0,8;2,33333333333333;10;2,5;0;11;1;10;6;1,5;2;12;1;1;3;0;-4400;-2902;26000;1;795,62962962963;21600;696,296296296296;"si"
0;2;9;829,032258064516;2;2948,38709677419;1,75;2;5,33333333333333;5,66666666666667;2;0;15;0,75;17;10;2;2,25;22;1;0;5;0;4100;2672;23000;1;930,903225806452;27100;1216,16129032258;"si"
2;9;1;3093,93939393939;0;521,212121212121;7;3;1;1,5;11;1;0,5;6;2;13;8;0,5;4;0;3;1;2;-3700;-1618;25700;0;968;22000;435,757575757576;"no"
0;3;10;1057,57575757576;1;2275,75757575758;4;1,75;8;14;8;0;3,33333333333333;1;5,5;11;1,25;2,5;16;1;2;3;1;201;-313;24800;4;810,121212121212;25000;760,151515151515;"si"
3;11;6;2382,05128205128;0;1856,41025641026;17;2;1,5;1,4;7;2;2;11;1;17;3,33333333333333;4;11;1;3;3;1;3300;1982;21200;0;469,74358974359;24500;908,307692307692;"no"
3;11;0;2190,625;0;950;12;11;0;0,5;11;1;0,25;10;0,5;13;9;0,5;1;0;3;1;1;-5400;-1879;26600;0;905,65625;21200;394,59375;"no"
1;7;6;1372,09302325581;0;1837,20930232558;2,16666666666667;1,375;3;7,5;12;0;2,8;2,6;10,5;15;3;5,5;23;1;4;3;2;-1300;-887;25300;2;934,744186046512;24000;915,953488372093;"no"
0;3;11;1097,56097560976;5;3063,41463414634;1,75;3;14;4;3;0;9;4,5;4,5;9;2;2,66666666666667;15;2;0;6;0;-95;1518;22100;1;1144,43902439024;22000;1228,0243902439;"si"
2;10;3;1989,65517241379;0;1441,37931034483;12;7;0,75;3;12;1;1;10;0,2;15;4;0;3;0;2;2;1;-2000;-3537;24100;0;1195,44827586207;22100;728,310344827586;"no"
0;3;11;1457,89473684211;2;2218,42105263158;1,25;1,66666666666667;14;12;0,8;0;11;1,25;2,2;7;2;5;17;1;3;3;0;356;306;24300;3;1159,92105263158;24700;919,236842105263;"si"
0;0;11;742,857142857143;2;2592,85714285714;0,5;0,4;13;16;0,25;0;9;0,25;9;3;0,75;6;21;1;1;3;0;3100;3259;22900;4;692,678571428571;26000;1041,17857142857;"si"
3;11;1;3100;0;909,090909090909;9;6;0,5;0,666666666666667;11;1;0,5;11;0,666666666666667;14;8;1;3;0;2;1;1;-7800;-5909;28000;0;864;20200;884,272727272727;"no"
1;7;4;2080,64516129032;0;1480,64516129032;15;3,25;3;1,66666666666667;16;1;0,285714285714286;16;0,5;18;4;1,66666666666667;6;0;3;2;3;-367;-1878;23600;0;1068,83870967742;23200;969,193548387097;"no"
0;4;8;1910,34482758621;1;2317,24137931034;3;2;2;10;0,5;0;10;1,5;9;5;0,75;8;11;1;2;2;0;-169;1819;24600;1;753,793103448276;24400;946,103448275862;"si"
2;9;3;2674,07407407407;0;1140,74074074074;8;4,5;4;2,66666666666667;4;1;6;6;1,33333333333333;13;9;1,25;8;0;3;0;0;392;-1629;24900;0;637,222222222222;25300;527,259259259259;"no"
0;4;8;935,897435897436;1;2694,87179487179;1;1,66666666666667;8;17;1;0;15;1,33333333333333;11;7;1,25;7;18;2;1;4;0;1400;1248;24100;1;610,666666666667;25500;869,615384615385;"si"
0;1;4;1128,20512820513;0;2441,02564102564;2;1,2;3,5;4,66666666666667;2;0;3,25;3,33333333333333;3;15;6;13;18;0;1;2;1;451;-1735;23600;1;889;23800;943,897435897436;"si"
2;10;3;3471,875;0;465,625;3,66666666666667;13;3;0,6;11;1;1,75;13;1,25;17;6;2,5;7;0;5;0;1;-5800;-2622;27800;0;1447,96875;22000;590,3125;"no"
0;2;9;957,142857142857;1;2431,42857142857;1,33333333333333;1,33333333333333;15;15;2,5;0;3,66666666666667;1;14;6;0,75;6,5;15;1;1;4;0;-1400;-2271;25900;3;938,371428571429;24500;1188,14285714286;"si"
0;4;9;1605,71428571429;1;2022,85714285714;3;1;6;9;1;0;9;1;8;3;2;7;9;1;4;2;0;428;34;24900;0;684,942857142857;25300;663,714285714286;"si"
2;10;1;2616,66666666667;0;1225;8;13;0,25;0,833333333333333;7,5;1;1,5;18;1;23;16;1;6;0;2;2;6;-2000;-976;28100;0;1349,58333333333;26100;423,541666666667;"no"
2;10;1;3326,92307692308;0;346,153846153846;12;3;0,75;0,75;14;1;0,75;14;0,25;17;4,5;4;4;0;4;0;1;-5900;-2756;28300;0;847,653846153846;22400;477,576923076923;"no"
2;9;6;2756,52173913043;1;2213,04347826087;7;1,5;1,66666666666667;7;1;0;4,5;1,5;7;8;4;3;10;2;4;3;1;-29;1513;22900;0;1333,86956521739;22900;865,869565217391;"no"
4;11;3;2210,81081081081;0;1175,67567567568;14;18;2;0,571428571428571;8,5;2;1,2;3,25;1,33333333333333;22;15;1;8;0;4;2;1;-2700;-693;25300;0;1488;22600;492,945945945946;"no"
1;8;7;2782,5;2;1965;3,5;2;8;4,5;4;2;6;7;3;8;0,75;7;11;1;3;3;1;-2300;-1072;25400;1;1364,05;23100;1386,25;"si"
2;10;5;3272,72727272727;1;1388,63636363636;5,66666666666667;12;1;1,25;17;2;0,8;14;0,666666666666667;21;6;1,2;6;0;6;1;3;1100;-1975;24000;1;920,5;25100;462,045454545455;"no"
0;3;11;1523,68421052632;3;2468,42105263158;1,66666666666667;1,4;13;7,5;1,66666666666667;0;16;4;2,75;8;1,2;7,5;18;2;3;3;0;-1800;-2149;26100;1;1789,73684210526;24300;1255,57894736842;"si"
1;7;4;1934,14634146341;0;1563,41463414634;10;4,5;6;2,25;5;0;5;1;12;12;4,5;3,33333333333333;13;1;4;2;1;270;599;24100;1;1501,56097560976;24400;955,048780487805;"no"
0;0;10;532,258064516129;2;2561,29032258065;0,666666666666667;0,5;12;3,5;2;0;9;0,333333333333333;9;2;0,333333333333333;12;14;1;0;4;0;2800;1376;21600;0;520,483870967742;24400;907,451612903226;"si"
1;9;3;2251,42857142857;0;1028,57142857143;12;5,5;3;0,8;5;1;0,8;7;4;14;9;5;7;0;4;1;2;-1000;-1573;25300;0;1009,42857142857;24300;519,028571428571;"no"
0;2;10;975;2;3134,375;4;2,33333333333333;15;6,5;1,75;0;15;2;11;7;0,714285714285714;3,66666666666667;17;2;2;3;0;-289;-415;24100;1;512,96875;23800;995,96875;"si"
0;2;10;940;2;2560;0,5;1;12;12;1,25;0;16;2;13;6;1;3,75;18;1;0;4;0;3700;2773;22800;1;775,066666666667;26500;1043;"si"
3;10;4;1925,58139534884;0;1567,44186046512;7;2,6;7;1,5;12;2;4;3,5;3;15;11;1,4;13;0;4;3;3;3400;2695;22800;1;1195,72093023256;26200;728,581395348837;"no"
4;11;2;3121,05263157895;0;1050;8;12;0,6;1,5;2;3;2;2;1,33333333333333;18;5,5;2;9;0;4;2;2;-2300;-2633;24900;0;966,105263157895;22600;530,736842105263;"no"
1;10;2;2188,88888888889;0;1552,77777777778;5,5;2,5;1,25;7;12;2;1,25;6;1;16;13;2,33333333333333;10;0;3;2;1;1100;-1393;24100;2;872,305555555556;25200;990,083333333333;"no"
2;10;2;2625;0;531,25;9,5;19;0;0,4;17;1;0,2;23;0,5;25;6;1,33333333333333;5;0;5;0;1;-4100;-3316;26900;0;1231,78125;21800;657,84375;"no"
1;9;8;1935,89743589744;1;2043,58974358974;4;12;6;2,5;10;1;2;12;2,5;14;3,66666666666667;0,666666666666667;6;1;3;3;0;-107;-481;24300;1;1025,94871794872;24200;862,74358974359;"no"
0;0;10;438,461538461538;2;3223,07692307692;0,5;0,333333333333333;12;11;0,333333333333333;0;9;0;7;1;0,333333333333333;12;13;1;0;4;0;4300;2957;22300;1;634,076923076923;26600;862,076923076923;"si"
0;1;7;410,714285714286;1;2825;0,4;1,33333333333333;8;12;1,5;0;13;0,6;7;4;0,5;14;17;1;0;4;0;2200;320;22800;3;643,285714285714;25000;1001,53571428571;"si"
1;8;6;2345,71428571429;0;1377,14285714286;12;6,5;1,5;4;5,5;1;2;12;2,5;15;4,33333333333333;1;8;0;4;2;1;-758;414;25200;0;733,314285714286;24400;618,914285714286;"no"
1;8;4;1720,68965517241;0;1593,10344827586;7;14;8;2,75;1,5;1;3;3,66666666666667;1,25;14;1,5;3,66666666666667;14;0;1;3;2;3400;2112;22700;1;740,068965517241;26100;1038,55172413793;"no"
0;5;10;1779,41176470588;3;2791,17647058824;1,25;0,571428571428571;21;7,33333333333333;1,75;0;7,33333333333333;2,33333333333333;7,33333333333333;11;1;21;26;2;2;3;0;-2000;-678;25500;4;425,794117647059;23500;681,735294117647;"si"
2;9;1;2496;0;1016;11;14;1;0,25;13;1;0,333333333333333;14;0,2;16;8;0,333333333333333;2;0;3;1;1;-2500;-2315;25400;0;1072,2;22900;745,32;"no"
0;2;10;1660;1;1735;8;2,25;10;2,5;2;0;5,5;2,5;5;11;4;3;13;1;4;3;0;1300;-1114;24000;1;946,05;25300;865,65;"si"
0;1;10;584;1;3308;0;1;4;3;0,5;0;4;0;2;3;0,25;3,5;9;1;0;4;0;1400;82;24200;1;644,04;25600;784,76;"si"
0;0;11;738,709677419355;4;3200;1,5;0,75;17;7,5;0,428571428571429;0;7;1;14;5;1;7;20;2;1;4;0;3700;1703;22800;2;566,903225806452;26500;980,129032258065;"si"
2;9;2;2797,05882352941;0;850;9;9;2;1;5;1;0,666666666666667;9;0,666666666666667;12;9;0;2;0;5;0;2;-443;198;24300;1;804,235294117647;23900;467,823529411765;"no"
0;1;8;736,666666666667;1;2290;2;1;3;5;0,75;0;11;0,666666666666667;8;3;0,666666666666667;6;12;0;1;4;0;3700;1003;22200;3;580,833333333333;25900;791,133333333333;"si"
0;1;10;610,714285714286;2;2846,42857142857;0;0;4;4;0;0;4;0;1;0;0;3;4;1;0;4;0;2700;2362;22200;1;798,821428571429;24900;1166,57142857143;"si"
3;9;3;3537,5;0;696,875;10;11;2;2,75;2,5;2;2;4;0,5;16;2,66666666666667;2;11;0;5;0;2;3000;-324;24900;1;1088,8125;27900;591,125;"no"
0;1;10;966,666666666667;2;2844,44444444444;1;0,666666666666667;13;11;1,5;0;12;0,333333333333333;12;3;0,5;5;13;1;0;4;0;2600;734;22500;0;545,555555555556;25100;806,555555555556;"si"
2;9;2;1722,85714285714;0;1371,42857142857;8;3;4;0,75;5;1;0,5;8;2;12;2;1;5;0;2;3;1;-881;-253;24800;1;926,2;23200;530,457142857143;"no"
0;2;9;1415,78947368421;1;2073,68421052632;3,33333333333333;2,66666666666667;10;3,33333333333333;5,5;0;2,25;10;10;12;1,2;3,66666666666667;14;1;3;3;0;1400;1951;25000;1;1314,26315789474;26400;935,631578947368;"si"
0;1;11;1178,125;3;2259,375;4;1,33333333333333;3;6;2;0;5;4;6;4;0,333333333333333;2;8;1;1;4;0;7000;3446;22700;0;1101,78125;29700;996,5625;"si"
0;3;9;1421,875;2;2471,875;2;3,33333333333333;6,5;6,5;4,5;0;4,66666666666667;3;3,33333333333333;11;0,833333333333333;12;17;1;0;4;1;-947;-471;23900;1;821,78125;23000;1114,34375;"si"
1;7;3;1691,66666666667;0;1944,44444444444;4,5;3;2;7;6,5;1;1;14;8;14;8;1,5;9;0;4;1;1;2900;1102;22400;0;825,472222222222;25300;541,138888888889;"no"
0;1;11;831,25;3;3109,375;2,5;1,75;7,5;15;1;0;15;1,5;11;8;2;1,83333333333333;17;2;1;4;0;2000;1587;23100;1;737,21875;25900;975,34375;"si"
0;3;11;1568,29268292683;3;2743,90243902439;9;3,33333333333333;5;0,6;6;0;2;5;2,33333333333333;12;8;3;8;3;4;2;0;1900;219;23000;0;1082,56097560976;24900;721,292682926829;"si"
0;8;10;1689,36170212766;4;3078,72340425532;12;2,75;6,5;3,66666666666667;2,4;1;4;2,33333333333333;5,33333333333333;17;1,57142857142857;2,8;19;3;2;6;1;-2700;-1231;25000;1;2053,53191489362;22300;1540,44680851064;"si"
0;1;11;1471,42857142857;4;2685,71428571429;1;2,33333333333333;9;4,5;1,5;0;11;2;7;7;2,5;5;13;2;2;4;1;852;-981;24300;1;597,457142857143;25200;672,4;"si"
0;0;9;485,185185185185;1;3096,2962962963;1;0,75;15;17;1,25;0;17;0,666666666666667;3,33333333333333;8;1,25;6,5;22;1;0;4;0;936;501;23800;4;835,037037037037;24700;1088,85185185185;"si"
5;11;2;2934,21052631579;0;1005,26315789474;10;10;4;7;3,5;2;0,5;5;5;13;6;0,4;8;0;5;1;1;-4400;-1798;26200;1;718,815789473684;21800;1206,76315789474;"no"
0;1;6;1110,71428571429;1;2385,71428571429;1;1;12;7;1;1;5;1;14;5;1;11;14;0;1;3;0;1300;1235;24000;2;579,464285714286;25300;574,285714285714;"si"
0;2;11;1039,47368421053;3;2802,63157894737;4;2;8;7;1;0;2,5;5;3,5;5;2,5;9;10;2;2;4;1;3500;1604;22300;2;602,210526315789;25800;658,842105263158;"si"
5;11;3;2146,51162790698;0;1453,48837209302;7,33333333333333;7,66666666666667;5;2,16666666666667;2,33333333333333;2;1;8;3,5;26;6;1,28571428571429;18;1;4;2;3;-145;-411;24100;3;912,418604651163;24000;1589,46511627907;"no"
0;3;8;1331,03448275862;1;2344,8275862069;0,5;0,5;8;2;1,5;0;11;0,5;11;4;0,333333333333333;10;13;1;2;2;0;-552;-139;24100;1;651,413793103448;23500;955,896551724138;"si"
1;8;4;2339,39393939394;0;1312,12121212121;6;12;2;1,75;2,2;1;8;10;2,5;18;10;0,5;10;0;4;1;3;-93;257;23600;1;1066,51515151515;23500;795,636363636364;"no"
1;7;2;2880,76923076923;0;876,923076923077;8;12;0,5;0,333333333333333;10;1;0,5;9;0,333333333333333;15;12;0;1;0;4;0;1;-3100;-3266;25400;0;1208,46153846154;22300;548,384615384615;"no"
1;8;7;1804,08163265306;1;1997,95918367347;10;2,25;5;1,4;1,75;0;9;4,5;4,5;13;9;3,33333333333333;12;1;4;4;1;32;350;22300;0;1737,73469387755;22300;1299,10204081633;"no"
